participant,block,wpm,error_rate,mean_hold_ms,std_hold_ms,mean_flight_ms,std_flight_ms,mean_speed_norm,jitter,calibration_wpm,kss_sleepiness,mental_demand,temporal_demand,performance,effort,frustration,attentiveness,nasa_tlx_composite,score_0_100,cognitive_level
36,9,36.22221842320981,0.0314747267345255,172.56837955432036,82.42145946612439,250.0,402.1896533180367,0.84916627610287,0.1430451628014673,3.7072739531138006,3.0,2.0,1.0,4.0,3.0,2.0,5.0,2.4,23.3,LOW
62,22,12.8517987810108,0.1379988004352158,306.36187415628007,338.5902917948609,1062.607634035997,973.0317446344748,0.5816251735932757,0.3994547464713067,2.014691348506846,7.0,5.0,7.0,4.0,6.0,5.0,3.0,5.5,75.0,HIGH
2,14,24.158006188957387,0.0852419139267575,272.7458576807211,344.75880736271324,969.2090982710444,794.0127358719485,0.608726527408898,0.2237907865295171,2.979001299733391,8.0,6.0,5.0,5.0,5.0,5.0,4.0,5.2,70.0,MEDIUM
51,11,21.61547458117524,0.1546643579497577,266.343956091546,387.6699855397202,1260.2982979831822,796.0071834414083,0.4331618043236979,0.4169443924831345,2.67539632423685,7.0,5.0,7.0,3.0,6.0,6.0,3.0,5.5,75.0,HIGH
42,23,45.86191608818446,0.0072886603071006,125.36785960112935,40.9142813955029,305.7149667600282,462.87477874535455,0.8168917113087869,0.0717709995663795,3.5260676265456925,1.0,2.0,2.0,4.0,2.0,2.0,6.0,2.4,23.3,LOW
57,7,16.754322028461182,0.05830644274898,386.9215944635153,409.9621700317269,938.1438411623328,753.1280933937454,0.34,0.47,1.3685831351077684,7.0,7.0,6.0,3.0,5.0,5.0,2.0,5.5,75.0,HIGH
59,23,18.96229138003245,0.16,180.0,237.3639975329658,1348.9622889479265,795.8489036519785,0.440309831958858,0.3527906112549274,1.775157908660448,7.0,6.0,6.0,3.0,5.0,6.0,3.0,5.5,75.0,HIGH
16,24,26.09767304416791,0.0183131313131313,155.3843293456613,167.7793634954852,393.0631989565509,460.0182014525492,0.8666609006220579,0.3715266123211459,2.884624444839292,2.0,2.0,6.0,5.0,1.0,4.0,5.0,3.6,43.3,MEDIUM
37,10,46.71373997368634,0.0275541461639622,158.84901491199167,78.33598794264316,412.7905898786628,567.8329100440229,0.6636297922371118,0.1032678631485837,4.285854207953235,2.0,3.0,2.0,7.0,2.0,1.0,7.0,2.5,25.0,LOW
7,9,39.452724367791845,0.0508920917303916,177.72224120972962,217.8005216859774,483.8439309614705,546.8265719771447,0.7110587795568655,0.295638099479436,3.893706726127027,3.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,50.0,MEDIUM
43,16,36.6924568118039,0.0108483596573325,173.89310028811468,123.12619667458088,416.56286162662457,491.3047565204533,0.815691026179183,0.0831587151352907,3.639003723973234,4.0,2.0,2.0,6.0,1.0,1.0,6.0,2.4,23.3,LOW
46,16,41.517092848135945,0.009887812546401,90.8623647983426,38.3006156879376,606.9187868858409,459.20621165837423,0.7636584409754161,0.098197572946143,3.806935479088229,3.0,3.0,2.0,6.0,2.0,2.0,4.0,2.5,25.0,LOW
17,11,27.46691634826092,0.0476845624888171,204.531058932172,269.5446750095164,826.3269253035129,739.2829712244904,0.5520521960599608,0.1117370501244729,2.887181082209753,6.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,16.7,LOW
86,19,28.67775945754883,0.0320246397274368,236.6546864289957,317.65682341999366,830.7533494796812,668.7621184857646,0.5818315522517898,0.2240624415360577,1.864295150934121,5.0,4.0,4.0,3.0,3.0,5.0,4.0,3.8,46.7,MEDIUM
61,17,11.18626084341509,0.1227428723306114,284.15762905171647,371.5942037738033,929.488649631598,769.1989924798866,0.5089899363243533,0.332947034145673,3.081991782872186,7.0,6.0,5.0,2.0,5.0,6.0,1.0,5.5,75.0,HIGH
59,21,17.585002173577998,0.1313866048834902,368.807572489818,446.65941133849753,941.8370502805868,982.0,0.34,0.3688532411856208,2.192990847043724,7.0,5.0,6.0,2.0,6.0,7.0,2.0,5.5,75.0,HIGH
21,8,26.43163099997007,0.0165321554513396,225.04480454502564,336.9184662321088,983.6411374851086,826.2916988448081,0.6414067716057721,0.2259911221069313,4.251642183551765,7.0,2.0,4.0,6.0,2.0,2.0,2.0,3.2,36.7,LOW
7,17,34.82677358114665,0.0535612416036607,187.99377076599976,246.41479304348823,510.7967752141135,621.6980652937752,0.6677156714722573,0.2815299849549362,3.893706726127027,5.0,5.0,3.0,2.0,5.0,2.0,6.0,3.4,40.0,LOW
77,6,24.65770340056728,0.032758643752146,270.41492510256853,231.7609820325824,773.2433241708625,499.1860121217583,0.6432453684243661,0.2158978398842585,2.418074927275434,4.0,5.0,4.0,6.0,2.0,5.0,4.0,4.4,56.7,MEDIUM
60,4,6.62785935998966,0.086682424109054,264.53590394903284,217.57365648305955,951.1947934142312,951.4459241488072,0.5149373830198023,0.2524593730075254,1.62676388181319,8.0,7.0,5.0,3.0,6.0,6.0,3.0,5.5,75.0,HIGH
77,0,20.175363061298658,0.0547016576501788,278.07844492798006,255.9754618355154,902.6083856052072,698.8151061659819,0.5089612295857849,0.0909709695708345,2.2990087857178265,4.0,4.0,6.0,4.0,3.0,3.0,4.0,4.0,50.0,MEDIUM
61,11,8.257650128124956,0.148367778899665,447.7583260858501,297.0392985193169,1066.9692696671118,781.4395173823518,0.3454130696327607,0.3526902784193193,2.7375685534211853,6.0,6.0,6.0,3.0,5.0,6.0,2.0,5.5,75.0,HIGH
30,19,28.520449868663803,0.0113514292857704,86.0,33.61612646694381,489.8974952877369,385.6744238163134,0.7649421982966456,0.1239362579585135,3.360605568789241,3.0,4.0,2.0,4.0,2.0,2.0,7.0,2.5,25.0,LOW
33,16,40.3679519174968,0.0151871225774166,114.10066660282276,143.96735975141243,255.16570805847863,283.2886115965767,0.7833904982956901,0.0186510044762177,3.575934557740991,4.0,1.0,2.0,5.0,2.0,1.0,4.0,2.2,20.0,LOW
9,20,28.66687020944328,0.0541865394806571,123.23544082985292,169.78369982039754,529.5477396307301,609.3586749367831,0.7102844386586117,0.2513861968356262,2.527389235882727,9.0,3.0,2.0,5.0,2.0,2.0,2.0,2.8,30.0,LOW
38,17,37.088420338761,0.018133085097948,160.82795128379053,22.696439162375583,756.6174620091404,300.0989607484988,0.7490821701826473,0.1016020036665502,2.841506524412008,3.0,2.0,3.0,7.0,4.0,2.0,6.0,2.5,25.0,LOW
79,8,15.684820644433229,0.1,176.55886964652484,138.54488999024198,854.5287293364447,690.337078944265,0.7036192818761385,0.2665892890568049,2.5283071629727334,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.4,56.7,MEDIUM
24,20,27.3824892924952,0.0385373548164245,440.5121160936175,442.5039593086546,1108.067258139934,860.8703009631132,0.6150348137802696,0.2275708083785163,2.443133407170146,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.2,53.3,MEDIUM
79,18,22.53717908762584,0.0512274222790706,100.60387481950158,340.1795439699899,710.5599482647555,448.8420741799487,0.5651855402088957,0.2603775367920171,1.8062801267765425,6.0,4.0,4.0,4.0,6.0,4.0,5.0,4.4,56.7,MEDIUM
76,4,17.694422294667966,0.0593673123118294,253.8236032645537,251.03400223824957,828.613457213688,754.8132016600695,0.6448555547422538,0.2042648921301514,3.8595751908016505,6.0,3.0,5.0,3.0,4.0,4.0,4.0,3.8,46.7,MEDIUM
38,10,41.44241087166043,0.0587233342012683,93.181769750028,129.8738724253718,517.065384724563,422.1698171059916,0.6792423036499153,0.0983871723636595,3.4773964210438835,2.0,2.0,1.0,5.0,1.0,1.0,6.0,2.0,16.7,LOW
48,24,37.22170721269208,0.0177614826465595,112.24393454324976,40.13358093108479,570.8287807836465,480.8789771529257,0.7162433877375035,0.0321221791429759,4.3,2.0,1.0,2.0,4.0,2.0,2.0,7.0,2.2,20.0,LOW
65,13,18.541338449949823,0.16,214.8408926376928,404.2971839587765,854.2068218532436,751.5133921226653,0.4306695554388445,0.3330898321416637,1.356417813137667,6.0,5.0,6.0,3.0,5.0,7.0,2.0,5.5,75.0,HIGH
76,0,24.127155374026326,0.032544975474959,303.17427068087665,188.71699436831216,507.8738002992828,569.695751856655,0.5881181009710187,0.3326645747985988,3.578636186898401,6.0,5.0,6.0,4.0,4.0,4.0,5.0,4.6,60.0,MEDIUM
43,8,26.15570789947987,0.0271298189098508,134.07282452413193,109.79756908177872,250.0,472.3199447269751,0.8759336374941765,0.1415532956924395,3.924436103041032,2.0,1.0,3.0,6.0,2.0,2.0,5.0,2.5,25.0,LOW
39,24,54.28058642184854,0.0087587066489138,128.01638768472242,140.12823478471003,250.0,580.4409996035354,0.6100900064089315,0.1053267609062477,3.2884299763417024,2.0,2.0,3.0,5.0,2.0,2.0,6.0,2.5,25.0,LOW
43,12,39.279932908587504,0.06,170.67908192951424,145.94969399290972,455.2733427630353,455.1570782962459,0.8416785271354519,0.1204460219922528,3.599022793875517,1.0,1.0,2.0,4.0,2.0,1.0,7.0,2.0,16.7,LOW
89,25,25.29876501968961,0.1,229.3008112326995,86.63822977394986,680.5235248917859,693.4015844397371,0.6356550888445951,0.1522841477018867,2.688352338608391,5.0,4.0,5.0,6.0,4.0,3.0,4.0,4.4,56.7,MEDIUM
35,14,32.22753573165722,0.0107520306382336,158.16060297286617,58.0863912452072,328.7928193688958,382.00981758914463,0.8144575405175988,0.076153517254612,3.5156911711047028,2.0,3.0,2.0,5.0,3.0,2.0,5.0,2.5,25.0,LOW
22,6,24.76160916880863,0.0,190.68177546166444,208.1610590363912,860.0943573318318,831.2314121930023,0.4728549751786584,0.0460359093835801,2.517939486693869,3.0,1.0,6.0,6.0,4.0,1.0,4.0,3.6,43.3,MEDIUM
22,21,22.84616411880203,0.014205667456556,319.27197865529126,332.4121840874493,1329.6722113568767,843.5886100455443,0.5848349277047389,0.184327678057219,2.517939486693869,8.0,3.0,6.0,5.0,5.0,6.0,2.0,5.0,66.7,MEDIUM
67,12,18.533597147700917,0.119086016445778,236.76468668147868,428.2128760136984,1616.0,798.590448356784,0.3875585624572951,0.4037256623979177,2.216941780025228,6.0,5.0,7.0,1.0,7.0,6.0,2.0,5.5,75.0,HIGH
56,9,13.302986252305676,0.0905005370857381,274.7916309383804,258.1199786303668,932.4575923467568,728.0352855073953,0.400850946914579,0.3771224357077986,2.616359543026559,9.0,7.0,7.0,3.0,4.0,7.0,2.0,5.6,76.7,HIGH
48,24,35.64976863878296,0.017823744197728,119.37838101483057,84.54216951094332,273.2847987698964,298.92264224748914,0.766784067269565,0.0663955819137024,3.1498796759350736,4.0,2.0,2.0,6.0,2.0,1.0,7.0,2.5,25.0,LOW
11,14,24.08894603756757,0.1371592046318705,131.10474345572018,169.87997788374904,470.174101216896,535.9495551635522,0.8435585432219898,0.3559905354254682,2.316286075955209,8.0,4.0,5.0,6.0,2.0,4.0,3.0,4.2,53.3,MEDIUM
30,9,41.84597327124728,0.0167576322867678,152.26466662710217,155.47970919635353,413.6290585724984,532.2559870149348,0.6672037207988444,0.031931783449384,2.573028699917,4.0,1.0,2.0,6.0,1.0,1.0,6.0,2.2,20.0,LOW
34,18,34.881521574753855,0.0271655394999487,105.21428067943953,117.845640169907,453.125101017988,309.0762866396993,0.6829687492366515,0.0,3.480928927354451,3.0,3.0,2.0,5.0,1.0,1.0,4.0,2.4,23.3,LOW
66,7,14.861483592204952,0.16,311.0414776099001,305.2806103673122,1616.0,982.0,0.3663181474919163,0.3460947325574201,2.0288572079397382,9.0,6.0,7.0,2.0,6.0,6.0,2.0,5.5,75.0,HIGH
50,20,10.589368650777134,0.16,339.56208536008364,278.1253912738433,749.2891480894016,824.7627438947592,0.3762685104222571,0.4391504707231211,1.779712591933462,6.0,7.0,5.0,2.0,7.0,7.0,2.0,5.6,76.7,HIGH
54,11,9.9425875650999,0.0872023371291737,288.0031172026221,263.0341453933824,917.422702072751,980.7499507976236,0.4405815496630662,0.2823829059652385,1.560601118782085,8.0,6.0,6.0,3.0,7.0,7.0,3.0,5.8,80.0,HIGH
35,13,36.72652102895951,0.010118309987111,133.13800523111647,43.31964347588056,352.46889372914137,353.14121425525104,0.7634720591546003,0.0964836723423536,3.323536901221822,2.0,3.0,1.0,6.0,3.0,2.0,7.0,2.5,25.0,LOW
54,13,7.619138558057006,0.1472405406213325,320.5635008619077,242.5701014951576,760.2460018723443,652.5451964960141,0.3710242489342289,0.4372205909476108,2.242498104846188,8.0,6.0,6.0,3.0,7.0,6.0,3.0,5.6,76.7,HIGH
67,15,11.059681229396444,0.0893858522535899,274.2317401342692,389.0834418738839,1149.5599319383575,883.944064956884,0.34,0.47,2.2868350164880447,9.0,7.0,7.0,2.0,5.0,6.0,3.0,5.5,75.0,HIGH
44,4,31.49647123751739,0.0481554377609803,86.0,25.903083400441812,526.8809870973869,439.5818387881461,0.8192294879521507,0.1238270147381329,3.487366100314748,2.0,2.0,2.0,5.0,2.0,1.0,5.0,2.4,23.3,LOW
56,11,13.877818825668392,0.079695227319148,359.6943966064933,440.8817733218435,957.1320554021784,911.20487722237,0.3640566175371293,0.47,1.5956523422972837,9.0,7.0,6.0,4.0,6.0,4.0,3.0,5.5,75.0,HIGH
71,25,35.68908532773414,0.0248759577559219,158.9549249248272,337.87710853871334,930.5353606188836,636.8624244529803,0.629955108223671,0.3254734192468329,3.204098379768757,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.4,56.7,MEDIUM
53,7,2.0,0.16,268.77630376911253,314.22786339685194,761.8185153501267,822.0306703939691,0.4124594171996082,0.3831401659160027,2.160800903408184,9.0,5.0,6.0,3.0,7.0,7.0,2.0,5.6,76.7,HIGH
85,1,18.92648180500436,0.017800628945042,329.5757470648992,145.39032407503458,758.1203549171896,799.0985344376063,0.6816584235987623,0.1916703514986147,3.4415053545866554,6.0,4.0,5.0,5.0,3.0,3.0,6.0,4.0,50.0,MEDIUM
89,3,19.039590096961877,0.0827514816144676,159.43089101590903,198.1951622145238,798.740418267659,550.9968494280774,0.6032281273408076,0.2264731446080873,2.595243483660288,8.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,50.0,MEDIUM
71,2,31.21783683977791,0.1,294.23450727797035,265.0884446689373,515.2190769649195,549.0054597958102,0.5409134820798736,0.1447842709817143,2.902062781887116,4.0,3.0,5.0,5.0,4.0,4.0,3.0,4.2,53.3,MEDIUM
32,7,32.051294169499485,0.0213290645421789,172.0741944211008,189.55326665657697,563.6094835790434,301.1801310879663,0.8694267520439778,0.0347368330588368,3.4168711245118493,2.0,1.0,2.0,6.0,2.0,1.0,4.0,2.4,23.3,LOW
24,14,18.591235027294434,0.0031298904538341,324.96060623182785,331.7947707849909,1115.1170369265053,794.6823250644087,0.5804607567621932,0.2074926379507418,2.443133407170146,4.0,3.0,2.0,5.0,2.0,2.0,4.0,2.8,30.0,LOW
35,12,43.61562900977016,0.0199472526829223,186.1388153907002,81.53431188316219,250.0,261.35433554478,0.7966913525189606,0.097884130034848,4.172122842391334,1.0,2.0,2.0,5.0,2.0,1.0,6.0,2.4,23.3,LOW
51,16,16.457201474322357,0.16,245.84599343633377,330.66033682480105,1408.8809817955394,893.2953731064194,0.4905662554730736,0.3728995751083107,1.6704646050442484,9.0,7.0,6.0,1.0,6.0,6.0,2.0,5.5,75.0,HIGH
7,20,23.181845502153543,0.048590427608671,171.4221780758081,208.35508836852063,438.5235951031353,490.4605932032696,0.7291435737546654,0.3355931053688819,3.893706726127027,3.0,5.0,6.0,3.0,6.0,7.0,6.0,5.4,73.3,HIGH
44,13,48.56529324422534,0.0324490626170265,110.04249800152216,144.3070935793504,722.1170884536732,267.4143017267328,0.8705641093768544,0.0813829378605816,3.9909805187234624,2.0,2.0,2.0,5.0,1.0,1.0,5.0,2.2,20.0,LOW
48,18,48.68627469056186,0.0123455048314145,96.94627292684368,118.24048728436514,398.0513462231,406.6170142244966,0.8793309810318992,0.0833694033338451,2.9995044857620035,1.0,2.0,1.0,3.0,3.0,2.0,4.0,2.2,20.0,LOW
49,17,39.98132720887155,0.0058208421705019,86.0,68.57291886929988,484.7348500934872,519.2476613583053,0.6678323203165788,0.1095850457548961,3.529518792707749,3.0,4.0,2.0,7.0,1.0,1.0,7.0,2.5,25.0,LOW
67,0,16.198706978015892,0.16,336.5152624170642,329.1631259197368,1225.1830828473194,895.8771762510024,0.34,0.2011858961258135,1.569092643511787,6.0,6.0,6.0,2.0,6.0,6.0,3.0,5.5,75.0,HIGH
45,12,36.486045272508754,0.0007605536426798,121.08711296971154,80.76333335303437,599.8369391386532,372.912612028424,0.7282361888473019,0.0057784288716406,3.366446069602578,2.0,2.0,1.0,5.0,3.0,2.0,6.0,2.5,25.0,LOW
41,4,43.14661435751236,0.06,164.79044748659825,69.0091201768656,536.694393905111,414.7278623995863,0.8550399156042731,0.1623319637797489,3.0446944062899144,3.0,2.0,3.0,3.0,2.0,1.0,7.0,2.2,20.0,LOW
51,1,6.013709886471694,0.16,239.98711716711105,327.74849494633355,1310.1523049724806,982.0,0.34,0.4424059160198292,1.6500273324580244,8.0,6.0,6.0,2.0,6.0,6.0,1.0,5.5,75.0,HIGH
17,0,25.5684100369024,0.0479400046151448,107.6210369547864,71.17510557578899,315.77171553519105,297.327591381228,0.5429654797231986,0.0362432078634817,2.887181082209753,2.0,3.0,5.0,6.0,4.0,2.0,5.0,4.0,50.0,MEDIUM
69,10,15.043392621827158,0.0865758068603701,195.91497063456788,390.550315172854,1022.0267410489456,613.4172710807228,0.4231057490362961,0.3287073478552113,2.0848039804649816,7.0,6.0,6.0,3.0,6.0,7.0,2.0,5.6,76.7,HIGH
41,19,38.73701326747288,0.0566747108659322,92.27360302522442,128.5384184977795,490.5744343531746,295.85976219470024,0.7782922864743552,0.1006169618255843,3.2702623566091127,2.0,1.0,3.0,6.0,1.0,3.0,5.0,2.5,25.0,LOW
45,22,50.51774417335923,0.0134212364351006,158.69393830434709,54.49624018549245,331.62063425539816,364.9984421627445,0.7161483436170852,0.1368026561687862,3.765244952426293,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.2,20.0,LOW
63,2,12.9104574084189,0.0815583797725953,483.43140965267264,384.5992537356773,1058.4807826135168,796.3217740347029,0.4704093506584649,0.3066163760070727,1.6123826468329576,8.0,6.0,7.0,3.0,6.0,5.0,2.0,5.5,75.0,HIGH
69,10,15.28431021453562,0.16,257.69035665150744,120.25716391072515,1616.0,803.5798632786552,0.34,0.3551613694245664,2.7214458462573106,7.0,6.0,6.0,4.0,6.0,5.0,2.0,5.5,75.0,HIGH
76,0,27.280753717481296,0.0471660377444856,215.09825863351452,218.1740855140819,1005.076200048057,674.928103336325,0.5547357320060554,0.4,2.3077784583280483,6.0,4.0,3.0,3.0,4.0,4.0,6.0,3.6,43.3,MEDIUM
58,7,3.4342477627323262,0.16,449.8258772125884,318.8282217077356,1190.5274242872931,600.0,0.5162976754986562,0.3647564660852733,1.528224590187838,7.0,5.0,7.0,2.0,7.0,7.0,4.0,5.6,76.7,HIGH
4,1,52.5432365136179,0.0166638166894664,118.31077612988211,105.48135813229727,258.8953551398389,353.5035892911484,0.5307268665987647,0.1199787534555988,3.63828038537122,5.0,2.0,4.0,7.0,3.0,1.0,4.0,3.4,40.0,LOW
17,13,30.971889698456,0.0321070821163913,236.65096282312908,286.80740902637586,909.3198825602416,817.0970724434353,0.5443740191347419,0.1155911376860053,2.887181082209753,6.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,16.7,LOW
50,3,8.890686540872814,0.16,437.3605300447712,442.1728238528579,1133.8965684288942,720.5630890117582,0.4376784387345824,0.3154925536404112,2.4653893721623312,8.0,6.0,5.0,3.0,6.0,5.0,2.0,5.5,75.0,HIGH
67,6,8.4822023451205,0.1264853691174413,325.79666622540736,313.2191145828058,1615.5054135236624,982.0,0.3910354606558354,0.3557501864507261,2.228308174768445,9.0,5.0,6.0,2.0,5.0,5.0,4.0,5.5,75.0,HIGH
62,5,15.675699746412274,0.112093771555098,236.30249978116808,375.72174748152304,977.345493617328,796.3536067732932,0.3913922656603557,0.2900717119024985,1.728967191245958,9.0,5.0,5.0,2.0,7.0,6.0,3.0,5.5,75.0,HIGH
4,23,60.70549923765478,0.0234976292401208,137.9307748181569,193.5675403617693,459.34081015431576,639.5654319023394,0.9077891108521554,0.396334500841678,3.63828038537122,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,50.0,MEDIUM
86,12,21.41319678110288,0.0399977063862849,303.2894883537538,288.8637756007246,562.9744521504945,699.7327033724931,0.6722474374841607,0.1665587301321567,2.6188294154208167,4.0,5.0,4.0,3.0,4.0,5.0,3.0,4.2,53.3,MEDIUM
16,4,32.54713742650212,0.0149780555305106,112.17865074565798,27.17289578092132,310.2416749844178,217.4775106883636,0.6467578708637037,0.1755825738709572,2.884624444839292,7.0,1.0,4.0,6.0,1.0,4.0,5.0,3.2,36.7,LOW
24,19,18.821433376196392,0.0464475728361957,378.82501196310176,379.3215728056164,1187.568059950917,852.5218996788799,0.6907765367178595,0.227983450120417,2.443133407170146,5.0,3.0,4.0,6.0,4.0,4.0,4.0,4.2,53.3,MEDIUM
30,17,39.75997347177413,0.0184501681965927,102.0711416106971,28.530936246203595,773.2038773116869,329.591083385092,0.6725372438311839,0.1295335096484607,4.11864456430543,3.0,2.0,2.0,7.0,2.0,2.0,6.0,2.5,25.0,LOW
21,20,28.25101119817725,0.0834269367642386,298.3017355715181,395.0777838440228,946.7362796466052,788.3823588492204,0.6685674197890306,0.2382287150264581,4.251642183551765,6.0,2.0,2.0,6.0,2.0,4.0,2.0,3.2,36.7,LOW
38,17,51.76615864932787,0.06,149.65810359758362,107.25725591801448,858.1063038236955,321.5347415007624,0.7313976767235667,0.0931184558984016,4.131601244635956,2.0,2.0,4.0,4.0,1.0,1.0,5.0,2.4,23.3,LOW
42,1,29.875367350339666,0.0118100310955607,169.0666147991252,116.81448503370495,309.55457056612045,518.906462137554,0.6548948246942461,0.0774629666926562,3.5119002978635447,1.0,2.0,1.0,6.0,2.0,1.0,7.0,2.4,23.3,LOW
16,13,13.760505567534013,0.0227886867231129,140.86848209202176,69.41293936660487,377.5473277375624,415.02812885122216,0.4158594492885617,0.1166394081892386,2.884624444839292,9.0,1.0,3.0,6.0,1.0,6.0,3.0,3.4,40.0,LOW
54,4,12.421134124188033,0.0823213222745437,535.0,368.3792436233903,858.2016406915898,899.8563012701205,0.4908065532010135,0.3016953090941681,2.555148353810652,8.0,6.0,6.0,3.0,6.0,7.0,2.0,5.6,76.7,HIGH
7,22,31.358648817554617,0.0389403989494379,187.8493744130061,228.19397084491035,450.2989850797214,529.0952894551033,0.7083670297561284,0.3157520191081309,3.893706726127027,7.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,50.0,MEDIUM
85,21,29.973758520369223,0.050668983572509,330.1847063240276,364.56145177292535,353.49277298802605,767.9550727697322,0.6265246533786186,0.2500450177901062,2.7903733579308816,6.0,3.0,3.0,4.0,4.0,4.0,3.0,3.6,43.3,MEDIUM
19,12,28.92689670850659,0.0046149915365207,112.40420935682538,67.06528161448902,449.3104896522384,488.5833845367868,0.8209305262803728,0.3062758117937693,3.016501100438831,9.0,3.0,7.0,7.0,7.0,7.0,1.0,6.2,86.7,HIGH
50,16,11.537050213557109,0.1166132336650711,221.51708766143432,249.4745829934685,874.8553366505713,982.0,0.4857364826208634,0.3416151291713203,1.6936822934460865,8.0,5.0,5.0,2.0,6.0,7.0,3.0,5.5,75.0,HIGH
75,25,23.6667519789895,0.0948730947825651,171.39771722724686,174.64570379448384,705.623150960047,659.696815697988,0.6491242176592874,0.1666900299164811,3.881983386398476,7.0,4.0,5.0,5.0,5.0,5.0,4.0,4.8,63.3,MEDIUM
49,0,45.48437700372119,0.0480949340835741,182.27998213616064,113.99087270860235,816.2756700016479,450.3742502451328,0.7604701782597905,0.1361073150992628,3.4237120488767587,2.0,4.0,1.0,4.0,3.0,1.0,6.0,2.5,25.0,LOW
